100001,101419_mean
1012,4.276333808898926
1012,4.278000354766846
1012,4.27833366394043
1012,4.278167247772217
1012,4.277166843414307
1012,4.275333881378174
1012,4.273833751678467
1012,4.2726664543151855
1012,4.270166873931885
1012,4.2669997215271
1012,4.262166976928711
1012,4.257166385650635
1012,4.252000331878662
1012,4.247000217437744
1012,4.242166996002197
1012,4.23733377456665
1012,4.233334064483643
1012,4.23033332824707
1012,4.227166652679443
1012,4.224332809448242
1012,4.222332954406738
1012,4.220832824707031
1012,4.2208333015441895
1012,4.220666408538818
1012,4.220999717712402
1012,4.221832752227783
1012,4.223165988922119
1012,4.225166320800781
1012,4.226999282836914
1012,4.227832794189453
1012,4.227999687194824
1012,4.22933292388916
1012,4.231499671936035
1012,4.233499526977539
1012,4.235999584197998
1012,4.238666534423828
1012,4.241499900817871
1012,4.243333339691162
1012,4.244999885559082
1012,4.246666431427002
1012,4.266334056854248
1012,4.267167091369629
1012,4.26800012588501
1012,4.268500328063965
1012,4.268500328063965
1012,4.268500328063965
1012,4.268500328063965
1012,4.269166946411133
1012,4.270500183105469
1012,4.271500110626221
1012,4.27233362197876
1012,4.273000717163086
1012,4.273833751678467
1012,4.274833679199219
1012,4.2764997482299805
1012,4.27833366394043
1012,4.279999732971191
1012,4.2816667556762695
1012,4.2833333015441895
1012,4.284666538238525
1012,4.2855000495910645
1012,4.286499977111816
1012,4.287333011627197
1012,4.28849983215332
1006,4.606333255767822
1006,4.619166851043701
1006,4.6336669921875
1006,4.649167537689209
1006,4.665166854858398
1006,4.680499076843262
1006,4.7386674880981445
1006,4.739166736602783
1006,4.741167068481445
1006,4.741167068481445
1006,4.739832401275635
1006,4.737166881561279
1006,4.732832908630371
1006,4.727833271026611
1006,4.722665786743164
1006,4.7164998054504395
1006,4.708833694458008
1006,4.700666427612305
1006,4.693334102630615
1006,4.686334133148193
1006,4.677000522613525
1006,4.668666362762451
1006,4.660499095916748
1006,4.6523332595825195
1006,4.6458330154418945
1006,4.639333724975586
1006,4.632833480834961
1006,4.626500606536865
1006,4.620833873748779
1006,4.615833759307861
1006,4.611666679382324
1006,4.6080002784729
1006,4.6046671867370605
1006,4.6013336181640625
1006,4.5991668701171875
1006,4.597833156585693
1006,4.5963335037231445
1006,4.596167087554932
1006,4.595499515533447
1006,4.594499588012695
1006,4.594000339508057
1006,4.594167232513428
1006,4.5948333740234375
1006,4.596333026885986
1006,4.598499774932861
1006,4.60099983215332
1006,4.603833198547363
1006,4.606165885925293
1006,4.608999729156494
1006,4.61133337020874
1006,4.614333629608154
1006,4.617666721343994
1006,4.620667457580566
1006,4.623000144958496
1006,4.625
1006,4.626000881195068
1006,4.626833915710449
1006,4.627667427062988
1006,4.628000736236572
1006,4.628834247589111
1006,4.629167079925537
1006,4.629333972930908
1006,4.628833293914795
1006,4.628166675567627
1006,4.627500534057617
1006,4.627500057220459
1006,4.627500057220459
1006,4.627667427062988
1006,4.627667427062988
1006,4.627667427062988
1006,4.628167629241943
1006,4.629000663757324
1006,4.630000591278076
1006,4.631833076477051
1006,4.634666919708252
1006,4.637833595275879
1006,4.641334056854248
1006,4.656333923339844
747,3.829833745956421
747,3.8301665782928467
747,3.8306665420532227
747,3.830000162124634
747,3.82800030708313
747,3.8253333568573
747,3.8223330974578857
747,3.820333242416382
747,3.82016658782959
747,3.82016658782959
747,3.818833112716675
747,3.816833257675171
747,3.814999580383301
747,3.812833070755005
747,3.810333251953125
747,3.807999849319458
747,3.806333303451538
747,3.805166721343994
747,3.803999900817871
747,3.8028335571289062
747,3.800999402999878
747,3.799166202545166
747,3.798166513442993
747,3.797333002090454
747,3.796332836151123
747,3.7961666584014893
747,3.7961666584014893
747,3.795666217803955
747,3.794832706451416
747,3.793999433517456
747,3.793833017349243
747,3.793499708175659
747,3.793332815170288
747,3.7923331260681152
747,3.7911667823791504
747,3.790832996368408
747,3.7904999256134033
747,3.7901670932769775
747,3.7901670932769775
747,3.7906668186187744
747,3.7915000915527344
747,3.791666269302368
747,3.791332721710205
747,3.790832757949829
747,3.790832996368408
747,3.79183292388916
747,3.792833089828491
747,3.7931666374206543
747,3.7936666011810303
747,3.793332815170288
747,3.792499303817749
747,3.7916665077209473
747,3.7915003299713135
747,3.7920002937316895
747,3.7933332920074463
747,3.794999599456787
747,3.7961666584014893
747,3.796999931335449
747,3.797833204269409
747,3.7986667156219482
747,3.7991669178009033
747,3.799833059310913
747,3.800999879837036
747,3.802333116531372
747,3.802500009536743
747,3.802500009536743
747,3.80216646194458
747,3.802166223526001
747,3.802666187286377
747,3.803499698638916
747,3.803500175476074
747,3.803500175476074
747,3.803333044052124
747,3.803333044052124
747,3.803499698638916
747,3.803832769393921
747,3.805333375930786
747,3.806166648864746
747,3.806833028793335
747,3.807500123977661
747,3.8083336353302
747,3.809333562850952
747,3.81166672706604
747,3.813166856765747
747,3.814333200454712
747,3.814999580383301
747,3.814833402633667
747,3.814499855041504
747,3.813666582107544
747,3.813499689102173
747,3.8134994506835938
747,3.813333034515381
747,3.81333327293396
747,3.813166856765747
747,3.812166929244995
747,3.811666250228882
747,3.81149959564209
747,3.811666250228882
747,3.8406665325164795
753,3.4009995460510254
753,3.4018335342407227
753,3.4029998779296875
753,3.4044997692108154
753,3.4071662425994873
753,3.4096662998199463
753,3.4119997024536133
753,3.3899998664855957
753,3.383833408355713
753,3.377667188644409
753,3.373000144958496
753,3.370333433151245
753,3.3688337802886963
753,3.36816668510437
753,3.36816668510437
753,3.368333339691162
753,3.369166851043701
753,3.370166778564453
753,3.371333599090576
753,3.372666835784912
753,3.373999834060669
753,3.375833749771118
753,3.294999837875366
753,3.2801663875579834
753,3.2648332118988037
753,3.249666690826416
753,3.2340002059936523
753,3.2183332443237305
753,3.2026665210723877
753,3.189666509628296
753,3.178166627883911
753,3.168499708175659
753,3.1589999198913574
753,3.1503334045410156
753,3.142833709716797
753,3.135166645050049
753,3.127999782562256
753,3.120666742324829
753,3.114833116531372
753,3.10949969291687
753,3.1053335666656494
753,3.1021668910980225
753,3.0991671085357666
